vivoscuola school link;academic year;school year;admission rate
https://www.vivoscuola.it/content/view/full/29689;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29689;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29689;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29689;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29689;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29689;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29689;2024/2025;1;96.29629629629629
https://www.vivoscuola.it/content/view/full/29689;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29689;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29689;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29689;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29519;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29519;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29519;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29519;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29519;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29519;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29519;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29519;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29519;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29519;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29519;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29519;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29519;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29519;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29519;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29522;2022/2023;1;98.79518072289156
https://www.vivoscuola.it/content/view/full/29522;2022/2023;2;96.5909090909091
https://www.vivoscuola.it/content/view/full/29522;2022/2023;3;97.72727272727273
https://www.vivoscuola.it/content/view/full/29522;2023/2024;1;98.26086956521739
https://www.vivoscuola.it/content/view/full/29522;2023/2024;2;97.67441860465115
https://www.vivoscuola.it/content/view/full/29522;2023/2024;3;98.83720930232558
https://www.vivoscuola.it/content/view/full/29522;2024/2025;1;96.7741935483871
https://www.vivoscuola.it/content/view/full/29522;2024/2025;2;98.33333333333333
https://www.vivoscuola.it/content/view/full/29522;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29521;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29521;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29521;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29521;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29521;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29521;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29521;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29521;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29521;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29521;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29521;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29521;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29521;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29521;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29521;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29520;2022/2023;1;97.1830985915493
https://www.vivoscuola.it/content/view/full/29520;2022/2023;2;96.49122807017544
https://www.vivoscuola.it/content/view/full/29520;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29520;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29520;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29520;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29520;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29520;2023/2024;3;98.24561403508771
https://www.vivoscuola.it/content/view/full/29520;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29520;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29520;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29520;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29520;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29520;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29520;2024/2025;5;98.57142857142858
https://www.vivoscuola.it/content/view/full/29871;2022/2023;1;90.76923076923077
https://www.vivoscuola.it/content/view/full/29871;2022/2023;2;96.42857142857143
https://www.vivoscuola.it/content/view/full/29871;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29871;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29871;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29871;2023/2024;1;91.8918918918919
https://www.vivoscuola.it/content/view/full/29871;2023/2024;2;98.30508474576271
https://www.vivoscuola.it/content/view/full/29871;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29871;2023/2024;4;97.77777777777777
https://www.vivoscuola.it/content/view/full/29871;2023/2024;5;95.23809523809523
https://www.vivoscuola.it/content/view/full/29871;2024/2025;1;92.5
https://www.vivoscuola.it/content/view/full/29871;2024/2025;2;90.0
https://www.vivoscuola.it/content/view/full/29871;2024/2025;3;96.55172413793103
https://www.vivoscuola.it/content/view/full/29871;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29871;2024/2025;5;97.87234042553192
https://www.vivoscuola.it/content/view/full/29873;2022/2023;1;0.0
https://www.vivoscuola.it/content/view/full/29873;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29873;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29873;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29873;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29873;2023/2024;1;94.11764705882352
https://www.vivoscuola.it/content/view/full/29873;2023/2024;2;0.0
https://www.vivoscuola.it/content/view/full/29873;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29873;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29873;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29873;2024/2025;1;94.73684210526315
https://www.vivoscuola.it/content/view/full/29873;2024/2025;2;92.85714285714286
https://www.vivoscuola.it/content/view/full/29873;2024/2025;3;0.0
https://www.vivoscuola.it/content/view/full/29873;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29873;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29872;2022/2023;1;89.1891891891892
https://www.vivoscuola.it/content/view/full/29872;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29872;2022/2023;3;94.11764705882352
https://www.vivoscuola.it/content/view/full/29872;2022/2023;4;93.33333333333333
https://www.vivoscuola.it/content/view/full/29872;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29872;2023/2024;1;88.23529411764706
https://www.vivoscuola.it/content/view/full/29872;2023/2024;2;96.96969696969697
https://www.vivoscuola.it/content/view/full/29872;2023/2024;3;90.47619047619048
https://www.vivoscuola.it/content/view/full/29872;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29872;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29872;2024/2025;1;98.14814814814815
https://www.vivoscuola.it/content/view/full/29872;2024/2025;2;93.93939393939394
https://www.vivoscuola.it/content/view/full/29872;2024/2025;3;94.5945945945946
https://www.vivoscuola.it/content/view/full/29872;2024/2025;4;91.8918918918919
https://www.vivoscuola.it/content/view/full/29872;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29870;2022/2023;1;95.23809523809523
https://www.vivoscuola.it/content/view/full/29870;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29870;2022/2023;3;93.75
https://www.vivoscuola.it/content/view/full/29870;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29870;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29870;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29870;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29870;2023/2024;3;95.0
https://www.vivoscuola.it/content/view/full/29870;2023/2024;4;93.33333333333333
https://www.vivoscuola.it/content/view/full/29870;2023/2024;5;93.33333333333333
https://www.vivoscuola.it/content/view/full/29870;2024/2025;1;90.0
https://www.vivoscuola.it/content/view/full/29870;2024/2025;2;95.0
https://www.vivoscuola.it/content/view/full/29870;2024/2025;3;90.9090909090909
https://www.vivoscuola.it/content/view/full/29870;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29870;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29457;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29457;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29457;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29457;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29457;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29457;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29457;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29457;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29457;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29457;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29457;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29457;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29457;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29457;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29457;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29875;2022/2023;1;89.79591836734694
https://www.vivoscuola.it/content/view/full/29875;2022/2023;2;92.10526315789474
https://www.vivoscuola.it/content/view/full/29875;2022/2023;3;88.88888888888889
https://www.vivoscuola.it/content/view/full/29875;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29875;2022/2023;5;92.3076923076923
https://www.vivoscuola.it/content/view/full/29875;2023/2024;1;92.10526315789474
https://www.vivoscuola.it/content/view/full/29875;2023/2024;2;92.6829268292683
https://www.vivoscuola.it/content/view/full/29875;2023/2024;3;97.22222222222221
https://www.vivoscuola.it/content/view/full/29875;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29875;2023/2024;5;95.23809523809523
https://www.vivoscuola.it/content/view/full/29875;2024/2025;1;95.23809523809523
https://www.vivoscuola.it/content/view/full/29875;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29875;2024/2025;3;97.36842105263158
https://www.vivoscuola.it/content/view/full/29875;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29875;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29459;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29459;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29459;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29459;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29459;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29459;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29459;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29459;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29459;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29874;2022/2023;1;95.45454545454545
https://www.vivoscuola.it/content/view/full/29874;2022/2023;2;98.33333333333333
https://www.vivoscuola.it/content/view/full/29874;2022/2023;3;98.24561403508771
https://www.vivoscuola.it/content/view/full/29874;2022/2023;4;96.42857142857143
https://www.vivoscuola.it/content/view/full/29874;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29874;2023/2024;1;92.06349206349206
https://www.vivoscuola.it/content/view/full/29874;2023/2024;2;97.61904761904762
https://www.vivoscuola.it/content/view/full/29874;2023/2024;3;94.91525423728814
https://www.vivoscuola.it/content/view/full/29874;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29874;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29874;2024/2025;1;98.07692307692307
https://www.vivoscuola.it/content/view/full/29874;2024/2025;2;98.07692307692307
https://www.vivoscuola.it/content/view/full/29874;2024/2025;3;90.47619047619048
https://www.vivoscuola.it/content/view/full/29874;2024/2025;4;98.11320754716981
https://www.vivoscuola.it/content/view/full/29874;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29458;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29458;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29458;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29458;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29458;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29458;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29458;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29458;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29458;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29458;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29458;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29458;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29458;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29458;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29458;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29231;2022/2023;1;78.94736842105263
https://www.vivoscuola.it/content/view/full/29231;2022/2023;2;88.23529411764706
https://www.vivoscuola.it/content/view/full/29231;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29231;2022/2023;4;94.44444444444444
https://www.vivoscuola.it/content/view/full/29231;2022/2023;5;93.75
https://www.vivoscuola.it/content/view/full/29231;2023/2024;1;73.33333333333333
https://www.vivoscuola.it/content/view/full/29231;2023/2024;2;94.44444444444444
https://www.vivoscuola.it/content/view/full/29231;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29231;2023/2024;4;94.44444444444444
https://www.vivoscuola.it/content/view/full/29231;2023/2024;5;94.11764705882352
https://www.vivoscuola.it/content/view/full/29231;2024/2025;1;69.23076923076923
https://www.vivoscuola.it/content/view/full/29231;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29231;2024/2025;3;90.0
https://www.vivoscuola.it/content/view/full/29231;2024/2025;4;88.23529411764706
https://www.vivoscuola.it/content/view/full/29231;2024/2025;5;93.33333333333333
https://www.vivoscuola.it/content/view/full/29230;2022/2023;1;92.3076923076923
https://www.vivoscuola.it/content/view/full/29230;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29230;2022/2023;3;83.33333333333334
https://www.vivoscuola.it/content/view/full/29230;2022/2023;4;94.11764705882352
https://www.vivoscuola.it/content/view/full/29230;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29230;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29230;2023/2024;2;85.71428571428571
https://www.vivoscuola.it/content/view/full/29230;2023/2024;3;92.3076923076923
https://www.vivoscuola.it/content/view/full/29230;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29230;2023/2024;5;93.75
https://www.vivoscuola.it/content/view/full/29230;2024/2025;1;82.35294117647058
https://www.vivoscuola.it/content/view/full/29230;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29230;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29230;2024/2025;4;90.0
https://www.vivoscuola.it/content/view/full/29230;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29232;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29232;2022/2023;2;92.3076923076923
https://www.vivoscuola.it/content/view/full/29232;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29232;2022/2023;4;0.0
https://www.vivoscuola.it/content/view/full/29232;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29232;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29232;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29232;2023/2024;3;100.0
